id,text_clean
1.7346267830041032e+18,"Niedopuszczalna sytuacja w polskim parlamencie. Jestem oburzony zdarzeniem, które narusza wolność religijną kogokolwiek. To absolutny fundament wolności człowieka. Polska jest od wieków krajem wolności, a takie zdarzenia podważają nasz wizerunek w świecie."
1.7345374778917478e+18,"Najsłabsze expose w ostatnich kilkudziesięciu latach. Tusk bez formy, bez pomysłu. Tyle."
1.7345206845989806e+18,Miał mówić w expose krótko. Gada już grubo ponad godzinę. Zasypiam. Kawa potrzebna.
1.7345121905126607e+18,Pierwszy raz w historii polskiego parlamentaryzmu ktoś zdecydował się wykorzystać ludzką tragedię do przedstawienia expose.
1.734269869485359e+18,"Donald Tusk będzie tworzył rząd. Tak zdecydowała większość parlamentarna. 
Nie martwicie się, my wrócimy do władzy. Wrócimy, rozliczymy za przekręty i pojednamy społeczeństwo."
1.7342625835179996e+18,"Ależ zgrzyt w papierowej koalicji.  o   jako przyszłym kandydacie na prezydenta. W ławach Koalicji Obywatelskiej niedowierzanie, konsternacja i brak oklasków. Ojejku."
1.7341899473624312e+18,"Wielki sukces  . Trybunał Konstytucyjny orzekł, że nakładanie kar na Polskę i Polaków przez TSUE jest niezgodne z Konstytucją. Polska to nie jest żadne popychle, ma swoją suwerenność i swój porządek prawny. Brawo!"
1.7335775402104381e+18,Koalicja Obywatelska chwali się programem 800 plus jako swoim konkretem. Już nic głupszego dziś nie przeczytacie.
1.7332289730882317e+18,"Były premier Belka powiedział, że nie trzeba dalej rozkładać czerwonego dywanu przed emerytami. Nic dodać, nic ująć."
1.7327521377449987e+18,"Kto przygotował ustawę wiatrakową? 
To chyba proste pytanie. Czegoś podobnego w polskiej polityce nie było od wielu lat."
1.732378784580473e+18,"Znowu uderzyli w Polaków. Nasi oponenci wycofali projekt dotyczący wakacji kredytowych, a ceny energii chcą zamrozić tylko na 6 miesięcy.Taka zapłata za poparcie tych nieudaczników w wyborach."
1.7320067634891208e+18,W sprawie 14. letniej Natalii przegraliśmy jako społeczeństwo.
1.7316089786672087e+18,"Drodzy Górnicy! Życzę wszystkiego,co najlepsze. Niech święta Barbara ma Was zawsze w opiece. I jeszcze jedno - Suwerenna Polska nie pozwoli na zniszczenie polskiego górnictwa. 
To mogę obiecać."
1.7309546154142228e+18,"Zaczyna się robić coraz ciekawiej. Ustawa wiatrakowa, która przewiduje skandaliczne przepisy (zmniejszenie odległości, wywłaszczenia ludzi), miała być przekazana  przez . To poważna sprawa."
1.7309204454471273e+18,Pierwsza komisja śledcza powinna zająć się ustawą wiatrakową.
1.7303250605005742e+18,Blokowałem niedawno jedną z wersji ustawy wiatrakowej. Chodziło o szacunek dla ludzi. Wypracowaliśmy kompromis. Dziś nasi oponenci nie mają żadnych hamulców w bezczelności. Są gotowi wywłaszczać opornych Polaków. W tle potężne interesy. Ta wrzuta powinna być natychmiast wycofana!
1.7299670117514038e+18,Zablokowanie przez naszych oponentów prac   w komisjach parlamentarnych odbieram jako kompletne zdziczenie obyczajów. Niespotykane dotąd.
1.7298443572204014e+18," Jakby pan miał trochę wiedzy, to by pan się doszukał, ze jedynym miejscem gdzie mogłem jeździć była Służba Więzienna, z racji nadzoru w resorcie sprawiedliwości. Ale nigdy nie skorzystałem. Nie korzystałem tez z ochrony sop. Wiec głupoty pan pisze."
1.7298092367653153e+18," nigdy nie jeździłem samochodem uprzywilejowanym, ponieważ nie chciałem. Wiec proszę nie oszukiwać ludzi."
1.7297723521398213e+18," Po to panie kierowniku od dróg (in spe), żeby chronić Polskę przed takimi osobami jak wy."
1.7297682994272463e+18,Kompletnie sparaliżowana komunikacyjnie Warszawa pokazuje jak nieudolnym włodarzem miasta jest R.Trzaskowski. Po co ktoś taki ładuje się na stanowisko.
1.729631518287389e+18,"Wyrazy głębokiego współczucia dla Rodzin i Bliskich Górników,  którzy zginęli dziś w Jaworznie. Jestem bardzo poruszony."
1.7291580043592172e+18,"Dziś kończę misję ministerialną. W ciągu 8 lat przez moje departamenty przeszło kilkadziesiąt tysiący spraw. Pomogliśmy wielu ludziom, w szczególności dzieciom. Chciałbym podziękować moim Współpracownikom. Nie żegnam się. Powrócimy! Zapewniam Was. Niech Pan Bóg błogosławi Polskę!"
1.7274312027668193e+18,"W dniu podjęcia decyzji przez PE, która rozpoczyna drogę do pozbawienia suwerenności państwa członkowskie UE, poznajemy wyniki wyborów w Holandii, gdzie wygrywa partia eurosceptyczna. Zabawne."
1.727359072805237e+18,"Propozycja zmiany traktatów unijnych, która odbiera Polsce suwerenność, uzyskała poparcie PE. Część parlamentarzystów z Polski poparła ten pomysł, w tym 4 byłych premierów. Szok!"
1.7269440690947034e+18,
1.7269222335983414e+18,Suwerenność to kluczowa sprawa dla naszej państwowości i wolności Polaków. W Parlamencie Europejskim szykowany jest zamach na polską suwerenność. Każdy parlamentarzysta ma obowiązek obrony Polski.
1.7265191050067356e+18,"Polsce grozi dyktatura pseudodemokratów, którzy wykorzystali naiwność ludu. Tak to widzę."
1.7256361721084483e+18,"Stawka podatku VAT na żywność powinna wynosić 0 %. Żadnych podwyżek podatków, ponieważ to uderzy w ludzi i w gospodarkę!"
1.7247709027750467e+18,"Przepis dotyczący uprawnienia każdego ministra konstytucyjnego do zabierania głosu w parlalmencie w dowolnym czasie, został wprowadzony do porządku prawnego 30 lat temu. Tak tylko przypominam tym, którzy chcą zmian."
1.7244294581976148e+18,A co z kotami pytam! Jako właściciel 4 kotów domagam się równouprawnienia! 
1.7242057513027996e+18,No comment 
1.7241363672805338e+18,"Parlamentarni Hunowie są przesiąknięci zemstą. Jedyne co zostawią po siebie, to spalona ziemia i żal ludzi, którzy im zaufali. Nazywanie siebie „demokratyczną” opozycją było podstępem. To już wiemy. Mam też dobrą informację - Hunowie źle skończyli i tutaj też tak będzie.       🇵              🇱       "
1.723658807505486e+18,Brawo dla premiera Węgier Victora Orbana. Nazwał odebranie immunitetu polskim parlamentarzystom atakiem terrorystycznym na wolność słowa. Tak się powinno z nimi rozmawiać.
1.7234280368113254e+18,"Skoro nie ma wyroku, to po co unieważniać uchwałą Sejmu coś, czego nie ma. Geniusze jesteście i tyle. "
1.7232670605730324e+18,"Suwerenność nie jest na sprzedaż. Niech każdy to pamięta, kto zabiega u obcych o pomoc.       🇵              🇱       "
1.7229583018249958e+18,"Zgodnie z porozumieniem rotacyjnej koalicji wyroki Trybunału Konstytucyjnego będą  unieważniane uchwałami parlamentarnymi.       😂              😂              😂        Nowa jakość, która na nowo definiuje trójpodział władzy."
1.7229272338100186e+18,"Partia Razem nie wchodzi do rotacyjnej koalicji. Taką podjęli decyzję i trudno się dziwić. Ta koalicja to będzie tylko chaos, kłótnie i niekompetencja. Czas to potwierdzi."
1.7229064149709704e+18,Rotacyjna koalicja. Żenada i tyle.       😂       
1.722560243836523e+18,"4 polskich europarlamentarzystów prawicowych utraciło immunitet za lajk na fb. Nie ma już wolności, chyba każdy ma tego świadomość. Nie wykluczam, że przez Europę przejdzie współczesna wiosna ludów, która zmiecie prządek zafundowany nam przez rzekomych „demokratów”."
1.7221697174675666e+18,"Rano z ust znanego doradcy ekonomicznego „demokratów”dowiedzieliśmy sie, że nie ma środków na 13 i 14 emeryturę, poza tym prominentny poseł „demokratów” mówi o potrzebie zablokowania CPK, a jeszcze inny „demokrata” ma trafić z więzienia do europarlamentu.Jeszcze  nie ma południa."
1.72182288362469e+18,Od rana straszne wycie papierowych serduszek po wczorajszej decyzji. Zabawne.
1.7216008386934336e+18,"Kilkuletni chłopiec zadał proste pytanie Tuskowi na spotkaniu we Wrocławiu - jak chce obniżać podatki i ceny. Facet z papierowym sercem na koszuli kręcił, kręcił i w końcu nie odpowiedział."
1.7211149010646676e+18,"Słyszę z ust  w  , że sukcesem opozycji było pozostawienie Polski z deflacją (wyjaśniam: chodzi  o zjawisko, które prowadzi w dłuższej perspektywie do bezrobocia, spadku produkcji i recesji gospodarczej).       😂        Ręce opadają."
1.7204286925920056e+18,"Będzie chyba rotacyjny marszałek, rotacyjny premier, mogą być rotacyjni posłowie i rotacyjne państwo. Słowo rotacyjny nabiera nowego znaczenia."
1.7194328346480192e+18,"A wiecie co jest najzabawniejsze? Byli tyle lat w opozycji i nawet nie potrafili dogadać się, kto w razie czego będzie zaproponowany na konkretne stanowiska. O programie nie wspomnę. To amatorszczyzna w najgorszym wydaniu."
1.7192927590670377e+18,
1.718929397992862e+18,"Nielegalni migranci są w Hiszpanii umieszczani w luksusowych hotelach ze spa, bo nie ma z nimi co zrobić. Polityka von der Leyen i innych nieudaczników z KE prowadzi Europę do upadku."
1.717812101052502e+18,"„Zmiany muszą zostać wprowadzone”
(von der Leyen,13 stycznia).
„Nie będzie potrzebne zakończenie procesu legislacyjnego”(dla odblokowania KPO)- (Tusk, 
26 października). Kłamcy. Chodziło o obalenie rządu i oszukanie Polaków."
1.717657583392088e+18,Podobno dla odblokowania KPO nie trzeba nawet dokończenia procesu legislacyjnego w polskim parlamencie.  To dzisiejsze słowa D.Tuska. To pokazuje jak wielu ludzi w Polsce dało się nabrać na rzekome łamanie praworządności. To była ściema Komisji Europejskiej. Żenujące.
1.7172228926125632e+18,"100 ekonomistów kieruje list do polityków, którzy zamierzają przejąć władzę i odpowiedzialność za Polskę i oczekują zaprzestania dezinformacji społeczeństwa na temat ukrytego długu i dziury budżetowej.       😎       "
1.7171932673206932e+18,"Przyjaciele Tuska zawiedli w Brukseli. Wraca z pustymi torbami. Jak to powiedział jeden z ekspertów - dziennikarzy „chodziło przecież o to, żeby z Brukseli popłynęły miłe słowa.” Popłynęły.       😂              😂              😂       "
1.7171888092411008e+18," Mam wrażenie, że to akurat Pana od lat nikt na poważnie nie traktuje.       😂       "
1.7171359660438118e+18,"D.Tusk przysięgał, że środki z KPO będą w pierwszym dniu po wyborach. Mija 10. dzień. Już wiemy, że pojechał na wycieczkę do Brukseli, a torby pozostaną puste. W gotowości są już pracownicy budżetówki, którym obiecano 30% podwyżki. Ludzie czekają. Zegar tyka."
1.716884962627236e+18,"Federalizacja Unii Europejskiej podważa sens walki naszych przodków o Polskę. Jutro głosowanie w PE i wielki krok w stronę podważenia naszej suwerenności. Zobaczymy, kto jest zdrajcą."
1.716782626873209e+18," Takich figur retorycznych będzie więcej.       😂        ale ważne, ze ma oddanych obrońców."
1.7167822000230892e+18,"Zabawne jest to żebranie o szybkie powierzenie Tuskowi misji tworzenia rządu. Spokojnie, jeszcze poczujecie co to znaczy mieć twardą opozycję."
1.7167252773367357e+18,"Stanowcze nie dla zabierania suwerenności Polski! Apeluję do polskich, podkreślam polskich europarlamentarzystów, żebyście blokowali różnymi środkami to wariactwo zafundowane Polsce przez wariatów brukselskich."
1.7165329319113526e+18,"W środę w PE głosowanie, które może być początkiem rozmontowania naszej państwowości. Likwidują weto, nakazują wspólną walutę, zmniejszają skład KE i wiele innych. Dziś obrona Polski jest naszym dziejowym zadaniem.       🇵              🇱              🇵              🇱              🇵              🇱              🇵              🇱              🇵              🇱              🇵              🇱              🇵              🇱              🇵              🇱              🇵              🇱              🇵              🇱              🇵              🇱              🇵              🇱              🇵              🇱       "
1.7164920254433736e+18,Przedstawiciel Przenośni Obywatelskiej jedzie niebawem do Brukseli podziękować za działania w sprawie KPO i wręczyć von der Leyen honorowe członkostwo w partii.
1.7161766121006408e+18,"Jakiś koleś z samorządu adwokatów łazi po mediach i bajdurzy- kto dalej będzie mógł być sędzią, a kto nie. Dowód niewyobrażalnej pychy i erozja opozycji, która ma takich doradców."
1.7158275712779182e+18,"Niebawem minie tydzień od wyborów. Już wiemy, że armia na być odchudzona, 800 plus jest zagrożone, dobrowolny ZUS obrócony wniwecz,podobno jest dziura budżetowa, która musi zweryfikować wszystkie wyborcze obietnice. Fajnie? A to dopiero początek. Słowo tygodnia brzmi: PRZENOŚNIA."
1.7154384056208138e+18,To jest nieprawdopodobne. Po cholerę chcieliście władzy. 
1.7154021817701952e+18,Domagam się większej obecności w mediach 
1.715285999582892e+18,Prawdopodobnie jedyną zrealizowaną obietnicą przez opozycję będą ścięte włosy 
1.7151105858372365e+18,"Zabawne. Najpierw będą wasze kłótnie, potem się zapewne rozpadniecie. Nie ma między wami żadnego spoiwa. Jesteście jedynie sztucznym tworem. Tylko szkoda Polski. "
1.715092910704644e+18,Zaczyna się. Oszukaliście ludzi. Taka jest brutalna prawda. 
1.714987273823941e+18,Może w końcu ktoś z Ludowców jednoznacznie wskazać termin wprowadzenia dobrowolnego ZUS? Ludzie pytają. Zegar tyka.
1.714919504394826e+18,"Podobno okazało się, że jest ogromna dziura budżetowa i nie da się zrealizować obietnic wyborczych Tuska.       😂        Już wypowiadają się światli obrońcy(eksperci). Prawda jest bolesna: ludzie dali się oszukać. A to dopiero początek. Zobaczycie jaka będzie jazda."
1.7146674157059528e+18,"Nie strasz, nie strasz… Lubia cię tam i wspominają dobrze. W końcu niewielu było ministrów w historii, którym więźniowie uciekali po linie.       😂        "
1.7146284279263767e+18,5.letni letni chłopczyk został zabity przez bestię w czasie wycieczki z grupą przedszkolaków. Dzieci miały wysłać pocztówkę. To straszna tragedia. Jestem bardzo poruszony.
1.7145968380225495e+18,Żelazny elektorat nie zawiódł. W więzieniach na Śląsku miażdżące poparcie dla .
1.7145583191997115e+18,
1.7145542509933117e+18,"  uroczyście przysięgał w Sopocie, że dzień po wyborach odblokuje pieniądze z Krajowego Planu Odbudowy i wszyscy to odczujemy. Panie Donaldzie, jak idzie? Już odblokowane? Ludzie pytają."
1.714270709436875e+18,"Po raz czwarty zostaję parlamentarzystą. Pomimo nieobecności od miesięcy w mediach, wygrałem. Dziękuję wyborcom na Śląsku, którzy są ze mną i mi ufają. Za jakiś czas ludzie sami odsuną od władzy oszustów z opozycji. Jeszcze Polska nie zginęła!       🇵              🇱       "
1.84625145164483e+18,"Przypominamy największe osiągnięcia na #RokKlamstwTuska        👇       
Rozwój i innowacje        ❌        "
1.846194310951158e+18,#RokKlamstw        👇        
1.8461931979170324e+18,       🎯        
1.8461929354500756e+18,"Aaa i jeszcze to wszystko komentował neorzecznik, który widuje nieistniejące dekrety:"
1.8461926952674678e+18,"Niezłe. Goście, którzy już wg. prawomocnego wyroku sądu nielegalnie zatrzymali posła za co dostaną do 10 lat , a jeszcze, aby tego było mało wg. wyroków SN, NSA, TK - nielegalnie objęli funkcję, dostali dodatki i biorą udział razem i w porozumieniu w nielegalnym przestępczym…  "
1.8461531399147236e+18,"Wolność zgromadzeń tak jak oni ją rozumieją        👇       
#RokKłamstw "
1.8461431612502636e+18,"2 dnia po zjednoczeniu PiS i SP po wielu miesiącach wracamy znów na pierwsze miejsce w sondażach.
Według ostatnich badań koalicja rządząca traci też większość w Sejmie.
Taki prezent na #RokKłamstwTuska        👇        "
1.8461062006408197e+18,#RokKłamstw na 1 obrazku 
1.84607965543177e+18,#RokKłamstw        👇        
1.8459492354657692e+18,Ci z Komisji Weneckiej napiszą czynny żal i może nie pójdą siedzieć.
1.8458958556492268e+18,Tusk walczy z migracją        🥳        
1.8458237290135473e+18,"Najlepsze życzenia na Dzień Nauczyciela. Szczególnie dziękuję tym, którzy zawsze pamiętają, aby młodzież uczyć w różnych wymiarach patriotyzmu       🇵              🇱        Tu jest klucz do przyszłości Polski       🇵              🇱       
#nauczyciel #dziennauczyciela "
1.8457996423252541e+18,W NeoRadiu Tuska dziś musieli usłyszeć kilka słów prawdy o migracji i PO        👇        
1.845759097590989e+18,PRZESTĘPCZE DZIAŁANIA KOMISJI ŚLEDCZEJ 
1.8455271044121439e+18,Nie możemy oddać Polski walkowerem       ❗       ️ 
1.8454252906814262e+18,"To najważniejsze punkty merytoryczne. A poniżej efekt praktyczny połączenia sił       👇       
#ZawszeZaPolską  "
1.8451678335267433e+18,"Zostałem najmłodszym Wiceprezesem PiS. W tajnym głosowaniu 235 głosów “za” , 30 “przeciwko”        👇       
Dziękuję. "
1.8451678231334792e+18,Dla Ciebie Polsko       👇        
1.845118755996828e+18,ZAWSZE ZA POLSKĄ 
1.844634598824702e+18,Gdyby ktoś przegapił przed Kongresem - sondaże zapowiadają zmianę władzy. 
1.844460708823794e+18,Wraca to co było za poprzednich rządów PO. Tylko 2 razy bardziej       👇        
1.844345482501399e+18,"Autorzy listu oceniają, że wobec zatrzymanych organizowana jest kampania oszczerstw. Przedstawia się ich jako osoby skorumpowane, choć w toku śledztwa nie pojawił się nawet zarzut o przywłaszczenie sobie korzyści materialnych, nie mówiąc o dowodach. Prokuratura mówi o… "
1.8440723705728576e+18,Ale za to zamęczają księdza. Bohaterowie uśmiechniętej Polski. 
1.8439021626001124e+18,"Jak rządziło PiS straszyli, że wyrzucą nas z UE i zamkną granice. I Niemcy zamknęli granicę. Tylko jak do władzy doszli ich ludzie w Polsce       👇        "
1.8437486145832676e+18,
1.843722767293887e+18,Sukcesy rządu       👇        
1.8435418178384492e+18,"Powiedzmy sobie wprost. Jeden z zastępców Bodnara wyłudzał środki publiczne na benzynę a inny na mieszkanie. A on sam najpierw siłowo zajął budynki państwowych instytucji a potem przyznał, że dopiero „szuka na to podstawy prawnej”. 
Nie przeszkadza im to oczywiście każdego dnia…  "
1.8433660970783662e+18,       🤡              🤡              🤡        
1.8433203819830436e+18,"Ws. Prokuratora Krajowego mamy już orzeczenia: 
-SN
-TK (z zabezpieczeniem) 
-NSA (w tzw. starym składzie) 
- i sądy powszechne, nawet w Warszawie ostatnio sędzia z Iustitii (odmówił kontroli operacyjnej ze względu na złe powołanie PK) 
- to samo mamy w Apelacjach w Warszawie i…  "
1.8431860782467036e+18,"Politycy PO odmawiają udziału w programach publicystycznych  i  a ich premier zakazał wpuszczać krytyczne telewizje na swoje konferencje. 
Zna ktoś drugi taki przypadek w świecie zachodnim, gdzie premier zakazuje drugiej największej stacji informacyjnej w…  "
1.842993968101143e+18,       👇        
1.8419199516548465e+18,"Wygrali z alkotubkami, ale przegrali z matematyką w spółkach skarbu państwa       👇        "
1.841567344793125e+18, 
1.8415608779059697e+18,Dobre i złe limuzyny rządowe        👇        
1.8414686911557304e+18,"Wybitni fachowcy od innowacji, sztucznej inteligencji, historii, którzy porzucili dobrze płatne funkcje za granicą, aby pracować dla Polski są wyrzucani przez ekipę Tuska. Nepotyzm w kolejnych spółkach. Najlepiej wytłumaczył to zjawisko poseł PO Józefaciuk. Mianowicie to nie jest…  "
1.8414062279027794e+18,Zwycięstwo z alkotubkami       👇        
1.841123636922483e+18,Lewacki świat       👇        
1.8410802322471857e+18,Elektryki dla powodzian        👇        
1.8410722540602327e+18,"Wielkie gratulacje dla Republiki! A gdyby dołożyć do zostawienia mój kanał - media wyglądaj tak       👇        
Nie piszę tylko po to, aby się chwalić, ale również, aby pokazać jak bardzo zmienia się świat komunikacji. Warto więc, aby prawa strona również po stronie polityków wzięła sobie to…   "
1.8410421019011484e+18,"Politycy PO, którzy opowiadają bajki o „Neosedziąch”, których wyroki „nie istnieją” kiedy wygrali swoje prywatne sprawy u „Neosedziów” uznali, że te wyroki akurat istnieją       👇       
Jak długo Polacy będą dawali robić się w balona? Oni celowo niszczą system prawny w naszych kraju, z czego…  "
1.8408610415943967e+18,       👇              ‼       ️ 
1.8408524886199956e+18,"Streszczę państwu. NEOsedziowie nie są sędziami, a ich orzeczenia nie istnieją. Chyba, że akurat dotyczą naszych spraw, które wygraliśmy. Wtedy te akurat wyroki istnieją.
Waldemar Żurek "
1.8408289849654154e+18,Tusk i Bodnar robią z Polski państwo bananowe 
1.8407891389137802e+18,"„Tak jest! *nie dotyczy naszych prywatnych spraw w sądach, w których wygraliśmy.” 
Parlamentarzyści PO "
1.8407757732102185e+18,"Nowe studio, oprawa, wielka kampania reklamowa, bilbordy. Tak wygląda NeoTVP formalnie „w likwidacji”. To jest oczywiste oszustwo. 
Jak ta sprawa trafi na przyzwoitego sędziego będzie jak ze sprawą Barskiego. Trzeba porzucić „formalizm prawny” i „purystów prawnych” i policji…  "
1.8407716667223985e+18,Jak pokazać logikę niezawisłości sędziowskiej Bodnara w 50 sekund…       👇        
1.840717897066275e+18,"       ❗       ️To jest hit!       ❗       ️Na co dzień kwestionują tzw. “Neosędziòw” publicznie mówiąc, że “nie są sędziami” i ich wyroki “nie istnieją”. Jednak, kiedy “neosedziowie” orzekli korzystnie w ich prywatnych sprawach to uznali, że jednak akurat te wyroki istnieją       🤡        "
1.8407097776655283e+18,Super. W świat idą obrazki jak ekipa Bodnara i Tuska odmawia wykonania orzeczenia Sądu Najwyższego odwołując się do tępego argumentu siły. Jak w republikach bananowych. 
1.8406580621868567e+18,Składamy wniosek o wyprowadzenie bodnarowcòw z Prokuratury Krajowej w związku z orzeczeniem Sądu Najwyższego 
1.8405021945141002e+18,"Zaliczyć ANO Very Jurovej, którą przyjmowali jak królową do…”V kolumny putinowskiej”  to jednak jest szarża roku. "
1.840499611422835e+18, 
1.8404666034961085e+18,Jutro o 9:30 wniosek do Policji o usunięcie bodnarowców z PK w związku z decyzją SN 
1.8400550283267853e+18,"W kontekście tego co się dzieje trzeba jednak coraz bardziej doceniać profesora Zajadło, który uczciwie przyznał, że nie da się już prawnie tłumaczyć tego co robi Tusk z Bodnarem. On więc przestaje już próbować, bo nie chce robić z siebie idioty. 
Jednak widać, że trochę ludzi na…   "
1.8400483629025078e+18,Tusk i Bodnar tworzą system o jakim marzy każdy watażka w republice bananowej        👇        
1.840034197328573e+18,       🎯        
1.8400300495771735e+18,"W sumie racja. Naturalną konsekwencja tej logiki jest to co dzieje się w Polsce, czyli uznanie za ważniejsze powołanie na sędziego od sowieckich kolaborantów niż od wybranego przez naszych obywateli  prezydenta. 
Legitymacja sowiecka ważniejsza od legitymacji Polaków.…  "
1.840027460001239e+18, Jakby Pan Profesor jeszcze przeprowadził wykład o wyższości świadkowania na ślubie nad zapisem ustawowym i Sądem Najwyższym jako źródłem prawa najlepiej odwołując się do tradycyjnych dla Pana metafor pustyni czy żaby będę zobowiązany.
1.83995950841795e+18,Wniosek do Policji o wyprowadzenie bodnarowców z budynku Prokuratury Krajowej 
1.8399103766216668e+18,Winne są bobry 
1.8397401710693007e+18,"To trzeba zobaczyć       ❗       ️Bodnarowcy przyszli na rozprawę i mówili „wysoki sądzie” po czym jak przegrali to uznali, że to nie tylko nie był „wysoki” ale nawet „sąd” i nie będą go uznawali       🤡              👇       
#Bodnarowcy "
1.8397105037629036e+18,"Tego naprawdę trzeba wysłuchać       ❗       ️Prezes Izby Karnej Sądu Najwyższego merytorycznie po prostu miażdży Bodnarowcow. Spokój i jakość argumentów jest dla każdego kto chce i umie słuchać porażająca. SSN Zbigniew Kapiński to prawnik, z którego podręcznika uczył się każdy adwokat i radca…  "
1.8397101884225334e+18,"A to dobre:) Bodnarowcy w sądach uzależniali swoje decyzje od wyroku SN, który miał być fundamentalny a kiedy przegrali uznali, że właściwie to oni… nie są sędziami        🤡        "
1.8397093431821356e+18," Po 1) Nie wszystkich. Proponuję najpierw poczytać Konstytucję. Tak kończy się właśnie powtarzanie przekazów z biura PO. 
Po 2) Nie PiS, bo pierwsza KRS, po zmianach została powołana przez 3/5 głosów w Sejmie, którymi nie dysponowaliśmy. 
Po 3) Tych sędziów zamiast 3/5 Sejmu np. w… "
1.8396800612989504e+18,Opinia prawna o tym co powinno być w ustawie jest wyżej niż zapis ustawowy…czyli gdybyś ktoś zapomniał o co chodziło w sprawie Prokuratora Krajowego       👇         
1.839674707160736e+18,"Bodnarowcy przyszli na rozprawę, brali w niej udział, ale po niekorzystnym wyroku uznali, że wydający go nie są sędziami i nie będą go przestrzegać. 
Każdy obywatel, który zrobił by tak samo poszedłby od razu siedzieć. Bo to sprawa takiej rangi czyli nielegalne zajęcie siłą…  "
1.8396554841118474e+18,"Więc już prawomocnie. Bodnarowcy nielegalnie pozbawili posła wolności. To już stwierdzone przestępstwo, więc wszystkich neoprokuratorow z tzw. zespołu drugiego w przyszłości czekają długie wyroki. To prosta formalna sprawa. "
1.8396444084107471e+18,Sąd Najwyższy miażdży Bodnara! 
1.8396436124742126e+18,Dublet dziś       ❗       ️       ❗       ️       ❗       ️ 
1.8396243061557576e+18,"Niech się Pan nie ośmiesza. Neodziennikarstwo 3RP.  Jeśli to, nie powołanie demokratycznie wybranego prezydenta a Pan będzie decydował kto jest sędzią to trzeba rozwiązać polskie państwo. 
Każdy dziennikarz, który powtarza tą debilną narrację Tuska, że powołanie na sędziego od…  "
1.8396165937199352e+18,"       ❗       ️Sąd Najwyższy właśnie stwierdził, że Prokutorem Krajowym jest Dariusz Barski. Panie Korneluk i cała ekipa bodnarowców: albo opuszczacie nielegalnie zajęty budynek Prokuratury Krajowej, albo przyjdzie czas, że opuścicie go w kajdankach. 
Specjalna konferencja prasowa w tej… "
1.839565130561942e+18,Ekipa Tuska. Najgorsze zarządzanie kryzysem powodziowym w Europie       👇        
1.839391224933069e+18,Jeden dzień w Polsce Tuska i 1000 osób na bruk przez ideologię klimatyczną       👇        
1.839359684928844e+18,"Tusk uczynił z niej najważniejszą osobę od rzek w Polsce       👇       
Choć trzeba się z „ministrą” zgodzić, że mamy tu „kryzys” tylko raczej nie klimatyczny. "
1.8393583866910638e+18,A jak jest wajcha po niemiecku? 
1.8393550427234307e+18,Eee tam. Jakby miał źle napisany statut to bym 9 m-cy siedzial. A to akurat demokracja walcząca. 
1.83934953072434e+18,"Kolejna. Francuska ekspert Anca Ailincai, profesor prawa publicznego na Uniwersytecie Grenoble-Alpes w Centrum Badań Prawnych oraz członek Institut Universitaire de France sama z siebie w serwisie  rozjeżdża ekipa Bodnara za sprawę .
W…  "
1.8393219115512422e+18,"Może nie miała informacji z zabiegu i nie badała  , ale za to konsultowała się czarnoksiężnikiem z OZ. "
1.838889588548682e+18,KONFERENCJA PRASOWA 
1.8388776313468805e+18,"To są hieny! Minister  miał ciężką, 8-godzinną operację na otwartej klatce piersiowej, ostatniego dnia lutego. Ponad tydzień leżał potem na sali pooperacyjnej. Przez kolejny miesiąc musiał być pod stałą kontrolą lekarzy, ze szpitala w którym przeszedł operację. A oni…  "
1.838863037849031e+18,
1.83865832863923e+18,
1.8386454480027402e+18,       🥳        
1.8386425997304796e+18,"Biegły stwierdził, że większość dokumentacji i badanie nie są mu potrzebne bo przecież on sam jak poseł Józefackuk czerpie moc i wiedzę z kamieni. "
1.8385579588268652e+18,
1.8385502624257928e+18,"W ramach „demokracji walczącej” pojawiło się nowe zjawisko. Badanie biegłego nie tylko bez dokumentacji medycznej, ale również bez żadnego badania. To po prostu najnowocześniejsza metoda na świecie. Jeszcze nieopatentowana. Lekarz łączy się z księżycem. Następnie Lord Vader łączy…  "
1.8385075897153293e+18,"Fala była silniejsza i zalała wiele miejscowości ponieważ nie opróżniono zbiorników, które przyjęłyby dużo wody. Oficjalne komunikaty rządowe przyznają, że nie opróżnili zbiorników ze względu na rekomendacje zielonych wariantów, którzy martwili się o … rybki        👇        "
1.8384977931507305e+18,
1.8384675954034115e+18, 
1.8384531647369344e+18,Tusk uczynił z niej najważniejszą osobę od rzek w Polsce       👇        
1.8378916479100849e+18,"Już nawet ich ludzie zaczynają widzieć, że Tusk działa jak Putin       👇         "
1.8378740718133786e+18,Dołożyli ostatnio tylko ok. 3 mld. To za mało bo psują się cięgle serwery. 
1.8367059973577444e+18,"Człowiek Tuska pisał do donosik do Komisji Europejskiej, że PiS chce budować zbiorniki retencyjne i w związku z tym ucierpią…krzewy "
1.8366906969226158e+18,"       ❗       ️Edward Siarka , który jest też szefem Ochotniczych Straży Pożarnych w Małopolsce własnej mówił w  , że wiele OSP chce pomagać, ale administracja rządowa ich nie wykorzystuje. Te same sygnały mamy z innych rejonów. Tusk woli korzystać z niemieckiej pomocy.…  "
1.836687754052178e+18,UE wsypała Tuska       👇        
1.8366680714713702e+18,Występy Szczurka w TVP są wycenione wyżej niż pomoc powodzianom 
